"",24,472,1,"","福浦","民","度会","郡","南伊勢","町","迫間浦","福浦","21","平成29年06月20日","川村　篤史"
""
"昭和59年09月01日","水源かん養保安林","","","",""
"50","","","町道","500","水田","2"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"着手済(概成)","無"
""
""
""
""
""
"19","B",0,0,1,0
"472-0001","c1","a2","B",0,1.68,"有","無","無","無","概成"
"第3類","***","",""
"40","17","凹","25","120","25","1","3","ザツ","L","","","0","70","0","21","","91","***","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"","c1","40"
"20","20","17","14","7","800","37","60","4","0"
111,0,111,"c1"
0,62,"7",0,800,0,1.68
"",24,472,4,"","豆原","民","度会","郡","南伊勢","町","伊勢路","豆原","27","平成29年06月20日","川村　篤史"
""
"","","","","",""
"15","","","町道","300","水田","1"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"","A",0,0,1,0
"472-0004","b1","a2","A",0,1.68,"無","無","無","無","無"
"第3類","c1","",""
"60","51","凹","25","110","25","0.5","0","ヒノキ","NL","","","0","101","0","22","","123","c1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"","b1","48"
"30","9","19","27","8","700","37","100","8","16"
137,0,137,"b1"
0,50,"8",0,700,0,1.68
"",24,472,6,"","下地谷","民","度会","郡","南伊勢","町","伊勢路","下地谷","57","平成29年06月20日","川村　篤史"
""
"","","","","",""
"50","寺","1","町道","1000","水田","3"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",0,0,1,0
"472-0006","c1","a2","B",0,2.52,"無","無","無","無","無"
"第3類","c1","",""
"60","51","凹","25","45","25","0.5","0","ザツ","NL","","","0","101","0","22","","123","c1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"","b1","48"
"20","20","10","5","7","1200","37","140","7","8"
118,0,118,"c1"
0,55,"7",0,1200,0,2.52
"",24,472,8,"","神津佐","民","度会","郡","南伊勢","町","神津佐","","","平成29年06月20日","川村　篤史"
""
"","","","","",""
"50","","","町道","500","水田","3"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",0,0,1,0
"472-0008","***","a2","***",0,.63,"無","無","無","無","無"
"第3類","***","",""
"50","17","凹","25","80","25","","0","ザツ","L","","","0","67","0","","","67","***","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"","***","0"
"20","20","17","14","7","300","14","20","4","0"
48,0,48,"***"
0,8,"7",0,300,0,.63
"",24,472,9,"","世中瀬","民","度会","郡","南伊勢","町","伊勢路","世中瀬","","平成29年06月20日","川村　篤史"
""
"昭和51年11月20日","土砂流出防備保安林","","","",""
"5","","","県道","300","水田","1"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","b2"
1,0,0,"着手済(一部概成)","無"
""
""
""
""
""
"19","C",0,0,1,0
"472-0009","***","b2","***",0,3.78,"有","無","有","無","一部概成"
"第3類","c1","",""
"60","51","凹","25","80","25","0.5","0","ザツ","L","","","0","101","0","22","","123","c1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"","b1","48"
"30","9","7","0","7","1800","37","80","3","0"
94,0,94,"***"
0,180,"7",0,1800,0,3.78
"",24,472,11,"","神地谷","民","度会","郡","南伊勢","町","伊勢路","倉谷","60","平成29年06月20日","川村　篤史"
""
"","","","","",""
"7","上水道","1","県道","100","田","3"
"","ポンプ施設","","町道","720","",""
"","","","林道","380","",""
"","","","","","",""
"","","","","","",""
"上水道","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","A",0,0,1,0
"472-0011","b1","a2","A",0,2.34,"無","無","無","無","無"
"第3類","b1","",""
"70","51","凹","25","90","25","0.5","0","ザツ","L","","","0","101","0","29","","130","b1","","","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"","b1","48"
"30","9","15","14","6","1300","37","190","8","16"
124,0,124,"b1"
0,163,"6",0,1300,0,2.34
"",24,472,12,"","平谷","民","度会","郡","南伊勢","町","伊勢路","平谷","68,69","平成29年06月20日","川村　篤史"
""
"","","","","",""
"","","","県道","200","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"県道","c2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","C",0,0,1,0
"472-0012","c1","c2","C",0,1.8,"無","無","無","無","無"
"第3類","***","",""
"50","17","凹","25","90","25","0.5","0","ザツ","L","","","0","67","0","22","","89","***","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"","c1","40"
"20","20","11","5","5","1200","37","120","6","8"
110,0,110,"c1"
0,174,"5",0,1200,0,1.8
"",24,472,13,"","デンベ","民","度会","郡","南伊勢","町","切原","デンベ","117","平成29年06月20日","川村　篤史"
""
"","","","","",""
"","","","林道","1100","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"林道","c2"
1,0,0,"着手済(一部概成)","有"
""
""
""
""
""
"19","C",0,0,1,0
"472-0013","a1","c2","B",0,.98,"無","無","有","無","一部概成"
"第3類","c1","",""
"70","51","凹","25","100","25","0.5","0","ザツ","L","","","0","101","0","22","","123","c1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"56","b1","48"
"25","20","13","5","5","650","37","130","11","24"
190,0,190,"a1"
0,171,"5",0,650,0,.98
"",24,472,14,"","日山河内","民","度会","郡","南伊勢","町","神津佐","日山河内","143","平成29年06月20日","川村　篤史"
""
"","","","","",""
"50","","","町道","500","田",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","A",0,0,1,0
"472-0014","a1","a2","A",0,3,"無","無","無","無","無"
"第3類","b1","",""
"60","51","凹","25","120","25","1","3","ザツ","L","","","0","104","0","22","","126","b1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"56","a1","56"
"10","5","10","5","5","2000","37","90","3","0"
159,0,159,"a1"
0,107,"5",0,2000,0,3
"",24,472,15,"","中河内","民","度会","郡","南伊勢","町","神津佐","中河内","141","平成29年06月20日","川村　篤史"
""
"","","","","",""
"15","公民館","1","町道","700","田","5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",0,0,1,0
"472-0015","a1","a2","A",0,1.8,"無","無","無","無","無"
"第3類","b1","",""
"60","51","凹","25","110","25","1","3","ザツ","L","","","0","104","0","22","","126","b1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"56","a1","56"
"10","5","9","5","5","1200","37","90","4","0"
159,0,159,"a1"
0,106,"5",0,1200,0,1.8
"",24,472,16,"","セトダニ","民","度会","郡","南伊勢","町","伊勢路","セトダニ","64","平成29年06月20日","川村　篤史"
""
"昭和51年11月20日","土砂流出防備保安林","","","",""
"","","","県道","100","",""
"","","","村道","1600","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"県道","c2"
1,0,0,"着手済(一部概成)","有"
""
""
""
""
""
"19","C",0,0,1,0
"472-0016","a1","c2","B",0,3.78,"有","無","有","無","一部概成"
"第3類","c1","",""
"60","51","凹","25","60","25","0.5","0","ザツ","L","","","0","101","0","22","","123","c1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"56","b1","48"
"30","9","11","5","7","1800","37","260","8","16"
171,0,171,"a1"
0,220,"7",0,1800,0,3.78
"",24,472,17,"","フカクズ","民","度会","郡","南伊勢","町","切原","フカクズ","","平成29年06月20日","川村　篤史"
""
"","","","","",""
"","","","村道","700","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"村道","c2"
1,0,0,"着手済(一部概成)","無"
""
""
""
""
""
"19","C",0,0,1,0
"472-0016","a1","c2","B",0,.9,"無","無","有","無","一部概成"
"第3類","c1","",""
"70","51","凹","25","170","20","0.5","0","ザツ","L","","","0","96","0","25","","121","c1","","False","0",""
"","","","","",""
"","","","","","","","","","0","0","0","0","","無"
"56","b1","48"
"30","9","15","14","3","1000","37","320","18","30"
194,0,194,"a1"
0,135,"3",0,1000,0,.9
