"",24,472,1,"","福浦","民","度会","郡","南伊勢","町","押渕","福浦","30","平成29年6月20日","川村　篤史"
"","","","","",""
"12","","","町道","300","畑","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0001","***","a2","***",0,3,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,3,0,0
3,74,0,0,0,0,74,"***"
"",24,472,4,"","礫浦","民","度会","郡","南伊勢","町","礫浦","イノウラ","12","平成29年6月20日","川村　篤史"
"","","","","",""
"100","公民館","1","町道","1000","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"着手済(一部概成)","無"
""
""
""
""
""
"19","B",1,0,0,0
"","***","a2","***",0,3,0,0,"無","無","無","一部概成"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,3,0,0
3,19,0,0,0,0,19,"***"
"",24,472,7,"","東谷","民","度会","郡","南伊勢","町","押渕","東谷","31","平成29年6月20日","川村　篤史"
"","","","","",""
"15","","","町道","300","水田","0.5"
"","","","","","畑","0.3"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0007","***","a2","***",0,3,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,3,0,0
3,0,0,0,0,0,0,"***"
"",24,472,8,"","盆ノ山","民","度会","郡","南伊勢","町","押渕","ボンノヤマ","41","平成29年6月20日","川村　篤史"
"","","","","",""
"50","寺","1","町道","500","水田","1"
"","","","","","畑","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0008","***","a2","***",0,8,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,8,0,0
8,83,0,0,0,0,83,"***"
"",24,472,9,"","ヨタレ河内","民","度会","郡","南伊勢","町","押渕","ヨタレコウチ","32","平成29年6月20日","川村　篤史"
"","","","","",""
"10","","","県道","100","水田","0.3"
"","","","町道","100","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0009","***","a2","***",0,1,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,1,0,0
1,74,0,0,0,0,74,"***"
"",24,472,10,"","庵ノ廣","民","度会","郡","南伊勢","町","始神","アンノヒロ","45","平成29年6月20日","川村　篤史"
"","","","","",""
"20","","","町道","300","畑","2"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0010","***","a2","***",0,5,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,5,0,0
2,74,0,0,0,0,74,"***"
"",24,472,11,"","里","民","度会","郡","南伊勢","町","始神","サト","42","平成29年6月20日","川村　篤史"
"","","","","",""
"20","公民館","1","町道","200","水田","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0011","***","a2","***",0,4,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,4,0,0
3,74,0,0,0,0,74,"***"
"",24,472,12,"","登り垣外","民","度会","郡","南伊勢","町","斎田","ノボリガイト","47","平成29年6月20日","川村　篤史"
"","","","","",""
"50","","","県道","500","水田","0.5"
"","","","","","畑","1"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0012","***","a2","***",0,7,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,7,0,0
2,66,0,0,0,0,66,"***"
"",24,472,13,"","フロヤ","民","度会","郡","南伊勢","町","斎田","フロヤ","46","平成29年6月20日","川村　篤史"
"","","","","",""
"30","公民館","1","町道","300","畑","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0013","***","a2","***",0,3,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,3,0,0
2,74,0,0,0,0,74,"***"
"",24,472,14,"","八王子","民","度会","郡","南伊勢","町","斎田","ハチオウジ","55","平成29年6月20日","川村　篤史"
"","","","","",""
"10","","","県道","200","畑","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0014","***","a2","***",0,2,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,2,0,0
2,30,0,0,0,0,30,"***"
"",24,472,15,"","出口","民","度会","郡","南伊勢","町","斎田","デグチ","55","平成29年6月20日","川村　篤史"
"","","","","",""
"10","","","県道","300","畑","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0015","***","a2","***",0,2,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,2,0,0
2,0,0,0,0,0,0,"***"
"",24,472,16,"","筒渕","民","度会","郡","南伊勢","町","伊勢路","筒渕","86","平成29年6月20日","川村　篤史"
"","","","","",""
"20","","","町道","300","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0016","***","a2","***",0,4,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,4,0,0
3,77,0,0,0,0,77,"***"
"",24,472,17,"","世古地","民","度会","郡","南伊勢","町","伊勢路","世古地","86","平成29年6月20日","川村　篤史"
"","","","","",""
"20","","","町道","400","畑","3"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0017","***","a2","***",0,6,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,6,0,0
6,81,0,0,0,0,81,"***"
"",24,472,18,"","潜道","民","度会","郡","南伊勢","町","伊勢路","潜道","","平成29年6月20日","川村　篤史"
"","","","","",""
"40","小学校","1","国道","500","水田","3"
"","保育園","1","","","",""
"","郵便局","1","","","",""
"","神社","1","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","A",1,0,0,0
"472-0018","***","a2","***",0,7,0,0,"無","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,7,0,0
6,51,0,0,0,0,51,"***"
"",24,472,19,"","小切間","民","度会","郡","南伊勢","町","伊勢路","小切間","56","平成29年6月20日","川村　篤史"
"昭和41年10月13日","土砂流出防備保安林","","","",""
"30","","","県道","500","畑","1"
"","","","","","水田","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,0,0,"未着手(無)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0019","***","a2","***",0,10,0,0,"有","無","無","無"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,10,0,0
1,95,0,0,0,0,95,"***"
"",24,472,20,"","五反垣外","民","度会","郡","南伊勢","町","伊勢路","五反垣外","87","平成29年6月20日","川村　篤史"
"平成05年10月8日","落石防止保安林","0.117","","",""
"10","","","国道","400","水田","1"
"","","","","","畑","0.5"
"","","","","","",""
"","","","","","",""
"","","","","","",""
"人家","a2"
0,1,0,"着手済(概成)","無"
""
""
""
""
""
"19","B",1,0,0,0
"472-0020","***","a2","***",0,3,0,0,"有","有","無","概成"
"古生代","堆積岩(第四紀以外)","","","無","無","","","第4類"
0,3,0,0
1,77,0,0,0,0,77,"***"
"",24,472,21,"","清水瀬","民","度会","郡","南伊勢","町","伊勢路","シノガセ","90","平成29年6月20日","川村　篤史"
